source_page,source_file,module,rendered_anchor,href,final_destination,http_result,canonical_destination,robots,surface,occurrence_scope,occurrence_count,classification,intent_verdict
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Soundproof Porta Cabin,/product/porta-cabins/soundproof-porta-cabin,/product/porta-cabins/soundproof-porta-cabin,200,/product/porta-cabins/soundproof-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins PUF Porta Cabin,/product/porta-cabins/puf-porta-cabin,/product/porta-cabins/puf-porta-cabin,200,/product/porta-cabins/puf-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Skid-Mounted Porta Cabin,/product/porta-cabins/skid-mounted-porta-cabin,/product/porta-cabins/skid-mounted-porta-cabin,200,/product/porta-cabins/skid-mounted-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Porta Cabin Shop & Kiosk,/product/porta-cabins/porta-cabin-shop,/product/porta-cabins/porta-cabin-shop,200,/product/porta-cabins/porta-cabin-shop,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,mild steel porta cabin,/product/porta-cabins/ms-porta-cabin,/product/porta-cabins/ms-porta-cabin,200,/product/porta-cabins/ms-porta-cabin,"index, follow",contextual,contextual,2,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,porta cabin range,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,contextual,10,hub,BROAD_OWNER
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,galvanized iron porta cabin,/product/porta-cabins/gi-porta-cabin,/product/porta-cabins/gi-porta-cabin,200,/product/porta-cabins/gi-porta-cabin,"index, follow",contextual,contextual,4,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,porta cabin with toilet,/product/porta-cabins/porta-cabin-with-toilet,/product/porta-cabins/porta-cabin-with-toilet,200,/product/porta-cabins/porta-cabin-with-toilet,"index, follow",contextual,contextual,5,child,SUBTYPE_SPECIFIC
/product/porta-cabins/knock-down-porta-cabin,src/data/products/knock-down-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,See the full range: Porta Cabin,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,contextual,8,hub,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Porta Cabin Price Guide,/porta-cabin-price-a-complete-guide-2025,/porta-cabin-price-a-complete-guide-2025,200,/porta-cabin-price-a-complete-guide-2025,"index, follow",footer,repeated/sitewide,316,guide,INFORMATIONAL_GUIDE
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Porta Cabin in Delhi NCR,/porta-cabins-in-delhi-ncr,/porta-cabins-in-delhi-ncr,200,/porta-cabins-in-delhi-ncr,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Porta Cabin Sizes India,/porta-cabin-sizes-and-specifications-in-india,/porta-cabin-sizes-and-specifications-in-india,200,/porta-cabin-sizes-and-specifications-in-india,"index, follow",footer,repeated/sitewide,316,supporting,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Porta Cabin in Noida,/porta-cabin-in-noida,/porta-cabin-in-noida,200,/porta-cabin-in-noida,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Portable Cabin Bangalore Price,/portable-cabin-price-in-bangalore,/portable-cabin-price-in-bangalore,200,/portable-cabin-price-in-bangalore,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Portable Cabins in Gurgaon,/portable-cabins-in-gurgaon,/portable-cabins-in-gurgaon,200,/portable-cabins-in-gurgaon,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Best Portable Cabins in India,/best-portable-cabins-in-india,/best-portable-cabins-in-india,200,/best-portable-cabins-in-india,"index, follow",footer,repeated/sitewide,316,supporting,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Portable Cabins in Marathahalli,/porta-cabins-in-marathahalli,/porta-cabins-in-marathahalli,200,/porta-cabins-in-marathahalli,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Portable Cabins in Rajajinagar,/porta-cabins-in-rajajinagar,/porta-cabins-in-rajajinagar,200,/porta-cabins-in-rajajinagar,"index, follow",footer,repeated/sitewide,316,local,LOCATION_QUALIFIED
/product/porta-cabins/knock-down-porta-cabin,src/components/Footer.tsx,shared footer resources/navigation,Porta Cabin,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",footer,repeated/sitewide,318,hub,BROAD_OWNER
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,,/portable-cabin-price-calculator,/portable-cabin-price-calculator,200,/portable-cabin-price-calculator,"noindex, follow",header,repeated/sitewide,636,supporting,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,,/portable-cabin-price-calculator,/portable-cabin-price-calculator,200,/portable-cabin-price-calculator,"noindex, follow",header,repeated/sitewide,636,supporting,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,Porta Cabin,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",header,repeated/sitewide,318,hub,BROAD_OWNER
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,40×10 Porta Cabin,/container-rent-services/40x10-porta-cabin-rental,/container-rent-services/40x10-porta-cabin-rental,200,/container-rent-services/40x10-porta-cabin-rental,"index, follow",header,repeated/sitewide,318,rental,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,30×10 Porta Cabin,/container-rent-services/30x10-porta-cabin-rental,/container-rent-services/30x10-porta-cabin-rental,200,/container-rent-services/30x10-porta-cabin-rental,"index, follow",header,repeated/sitewide,318,rental,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,20×10 Porta Cabin,/container-rent-services/20x10-porta-cabin-rental,/container-rent-services/20x10-porta-cabin-rental,200,/container-rent-services/20x10-porta-cabin-rental,"index, follow",header,repeated/sitewide,318,rental,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/components/Header.tsx,shared header navigation,10×10 Porta Cabin,/container-rent-services/10x10-porta-cabin-rental,/container-rent-services/10x10-porta-cabin-rental,200,/container-rent-services/10x10-porta-cabin-rental,"index, follow",header,repeated/sitewide,318,rental,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,repeated/sitewide,87,hub,BROAD_OWNER
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,repeated/sitewide,87,hub,BROAD_OWNER
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Download technical specification (PDF),/specs/saman-ms-porta-cabin-technical-specification.pdf,/specs/saman-ms-porta-cabin-technical-specification.pdf,200,/,,contextual,contextual,1,technical-pdf,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Porta Cabins Range,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,contextual,10,hub,SPECIALIST_OR_SUPPORTING
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins GI (Galvanized Iron) Porta Cabin,/product/porta-cabins/gi-porta-cabin,/product/porta-cabins/gi-porta-cabin,200,/product/porta-cabins/gi-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Double Story (G+1) Porta Cabin,/product/porta-cabins/double-story-porta-cabin,/product/porta-cabins/double-story-porta-cabin,200,/product/porta-cabins/double-story-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Porta Cabin with Toilet,/product/porta-cabins/porta-cabin-with-toilet,/product/porta-cabins/porta-cabin-with-toilet,200,/product/porta-cabins/porta-cabin-with-toilet,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Fire-Rated Porta Cabin,/product/porta-cabins/fire-rated-porta-cabin,/product/porta-cabins/fire-rated-porta-cabin,200,/product/porta-cabins/fire-rated-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Soundproof Porta Cabin,/product/porta-cabins/soundproof-porta-cabin,/product/porta-cabins/soundproof-porta-cabin,200,/product/porta-cabins/soundproof-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins PUF Porta Cabin,/product/porta-cabins/puf-porta-cabin,/product/porta-cabins/puf-porta-cabin,200,/product/porta-cabins/puf-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Skid-Mounted Porta Cabin,/product/porta-cabins/skid-mounted-porta-cabin,/product/porta-cabins/skid-mounted-porta-cabin,200,/product/porta-cabins/skid-mounted-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Knock-Down Porta Cabin,/product/porta-cabins/knock-down-porta-cabin,/product/porta-cabins/knock-down-porta-cabin,200,/product/porta-cabins/knock-down-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Porta Cabins Porta Cabin Shop & Kiosk,/product/porta-cabins/porta-cabin-shop,/product/porta-cabins/porta-cabin-shop,200,/product/porta-cabins/porta-cabin-shop,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,porta cabin range,/product/porta-cabins,/product/porta-cabins,200,/product/porta-cabins,"index, follow",contextual,contextual,10,hub,BROAD_OWNER
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,GI (Galvanized Iron) Porta Cabin Coastal and high-corrosion sites View details,/product/porta-cabins/gi-porta-cabin,/product/porta-cabins/gi-porta-cabin,200,/product/porta-cabins/gi-porta-cabin,"index, follow",contextual,contextual,9,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,PUF Porta Cabin Higher thermal insulation duty View details,/product/porta-cabins/puf-porta-cabin,/product/porta-cabins/puf-porta-cabin,200,/product/porta-cabins/puf-porta-cabin,"index, follow",contextual,contextual,9,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Double Story (G+1) Porta Cabin Two floors on one footprint View details,/product/porta-cabins/double-story-porta-cabin,/product/porta-cabins/double-story-porta-cabin,200,/product/porta-cabins/double-story-porta-cabin,"index, follow",contextual,contextual,9,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,Skid-Mounted Porta Cabin Repeated relocation on a heavy skid base View details,/product/porta-cabins/skid-mounted-porta-cabin,/product/porta-cabins/skid-mounted-porta-cabin,200,/product/porta-cabins/skid-mounted-porta-cabin,"index, follow",contextual,contextual,9,child,SUBTYPE_SPECIFIC
/product/porta-cabins/ms-porta-cabin,src/data/products/ms-porta-cabin.json; src/lib/portaCabinClusterRail.ts,approved child content and maintained family rail,"Knock-Down Porta Cabin Flat-pack, bolt-together assembly on site View details",/product/porta-cabins/knock-down-porta-cabin,/product/porta-cabins/knock-down-porta-cabin,200,/product/porta-cabins/knock-down-porta-cabin,"index, follow",contextual,contextual,10,child,SUBTYPE_SPECIFIC
